candidate,breakdown,group,n_scope,n_signals,frequency,base_rate,hit_rate,lift,forward_benefit_bps
primary75_rocket25_lifecycle,currency,TJS,2377,588,1.170981507823613,0.286916281026504,0.5102040816326531,1.7782332874498772,70.17370705338855
primary75_rocket25_lifecycle,currency,UZS,2377,588,1.170981507823613,0.26756415649978965,0.47278911564625853,1.7670121507722587,47.878027380964426
primary75_rocket25_lifecycle,currency,KGS,2377,589,1.172972972972973,0.27345393352965924,0.4872665534804754,1.781896304035523,73.31114801955323
primary75_rocket25_lifecycle,currency,AMD,2377,589,1.172972972972973,0.284812789230122,0.5093378607809848,1.7883251035101932,74.53335233810981
primary75_rocket25_lifecycle,currency,KZT,2377,596,1.186913229018492,0.2608329827513673,0.4463087248322148,1.7110900627841523,60.98948671982132
primary_then_regime2024,overall,all,11885,3035,1.2088193456614509,0.27471602860748845,0.48237232289950577,1.7558943515040202,62.48915624852663
primary_then_regime2024,year,2017,1235,315,1.2457627118644068,0.21700404858299596,0.473015873015873,2.179755981994788,13.900870093706178
primary_then_regime2024,quarter,2017Q1,280,64,1.12,0.18214285714285713,0.4375,2.4019607843137254,34.48241309624782
primary_then_regime2024,quarter,2017Q2,305,85,1.3222222222222222,0.25901639344262295,0.5058823529411764,1.953090096798213,75.15882742731405
primary_then_regime2024,quarter,2017Q3,330,78,1.2,0.18181818181818182,0.4358974358974359,2.3974358974358974,-103.44667565272628
primary_then_regime2024,quarter,2017Q4,320,88,1.4000000000000001,0.24375,0.5,2.0512820512820515,43.77545466986983
primary_then_regime2024,year,2018,1235,311,1.2299435028248589,0.28825910931174087,0.4533762057877814,1.5728079049098596,62.860345925518956
primary_then_regime2024,quarter,2018Q1,280,66,1.1549999999999998,0.2857142857142857,0.4393939393939394,1.537878787878788,31.24177620099774
primary_then_regime2024,quarter,2018Q2,305,71,1.1295454545454544,0.29180327868852457,0.5633802816901409,1.930685235005539,127.20349855475959
primary_then_regime2024,quarter,2018Q3,325,68,1.0818181818181818,0.2953846153846154,0.45588235294117646,1.5433517156862744,66.675198189902
primary_then_regime2024,quarter,2018Q4,325,106,1.6674157303370787,0.28,0.3867924528301887,1.3814016172506738,37.00234414404982
primary_then_regime2024,year,2019,1230,269,1.0608450704225352,0.2105691056910569,0.4200743494423792,1.9949476826800248,25.778917616490485
primary_then_regime2024,quarter,2019Q1,285,70,1.240506329113924,0.21052631578947367,0.5285714285714286,2.510714285714286,35.80963634484905
primary_then_regime2024,quarter,2019Q2,295,54,0.8590909090909091,0.14915254237288136,0.3333333333333333,2.2348484848484844,32.97625755670095
primary_then_regime2024,quarter,2019Q3,325,69,1.0977272727272729,0.3261538461538461,0.4927536231884058,1.510801203171999,33.52392114526235
primary_then_regime2024,quarter,2019Q4,325,76,1.169230769230769,0.15076923076923077,0.3157894736842105,2.0945220193340495,4.3945503633099126
primary_then_regime2024,year,2020,1215,284,1.0893150684931505,0.2674897119341564,0.4507042253521127,1.6849404117009752,71.8494122883309
primary_then_regime2024,quarter,2020Q1,280,75,1.206896551724138,0.3964285714285714,0.6266666666666667,1.580780780780781,150.18941729611439
primary_then_regime2024,quarter,2020Q2,280,59,0.9833333333333334,0.22142857142857142,0.423728813559322,1.913613996719519,37.64654291673023
primary_then_regime2024,quarter,2020Q3,330,81,1.2461538461538462,0.3303030303030303,0.5185185185185185,1.569826707441386,75.20604259025515
primary_then_regime2024,quarter,2020Q4,325,69,1.0615384615384615,0.13230769230769232,0.2028985507246377,1.533535557802494,12.002772619994845
primary_then_regime2024,year,2021,1240,309,1.1884615384615385,0.2314516129032258,0.4401294498381877,1.9016045916353754,48.13306562944289
primary_then_regime2024,quarter,2021Q1,280,58,0.9123595505617977,0.25,0.7068965517241379,2.8275862068965516,112.78686587928966
primary_then_regime2024,quarter,2021Q2,310,80,1.2444444444444445,0.1774193548387097,0.3,1.6909090909090907,10.664564231443011
