rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.22,301,1.1903954802259888,20,0,0.53156146179402,0.3379032258064516,1.5731174525646414,0.6981255759464418,66.99984626827556,1.5731174525646414,1.5731174525646414,1,1,1.1468926553672316,1.225988700564972,1.4040144107050951,0.7432432432432432,1.5731174525646414,1.1903954802259888,1.1903954802259888,0.9438202247191012,1.8613636363636363,4,incumbent,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,316,1.2461971830985916,20,0,0.4588607594936709,0.22186234817813766,2.068222766330962,0.7742581100890952,64.1844585857615,2.068222766330962,2.068222766330962,1,1,1.2028169014084507,1.2816901408450705,1.900635664101706,0.8070739549839229,2.068222766330962,1.2461971830985916,1.2461971830985916,1.1666666666666667,1.4615384615384615,4,incumbent,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,219,1.3626666666666665,20,0,0.6118721461187214,0.3401273885350318,1.7989499427086006,0.7675191242606972,115.74108977325565,1.7989499427086006,1.7989499427086006,1,1,1.3066666666666666,1.431111111111111,1.4427736006683376,0.8504672897196262,1.7989499427086006,1.3626666666666665,1.3626666666666665,1.0733333333333333,1.7,3,incumbent,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,535,1.2630691399662732,20,0,0.5214953271028038,0.26782178217821784,1.9471729403838514,0.7759626764849608,85.28894873540864,1.7989499427086006,1.9335863545197811,2,2,1.2158516020236088,1.2984822934232716,1.693772381867412,0.8169811320754717,1.9335863545197811,1.2461971830985916,1.3626666666666665,1.0733333333333333,1.7,7,incumbent,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,358,1.415819209039548,20,0,0.5782122905027933,0.3379032258064516,1.7111771843042094,0.7577492957828366,81.66918734699773,1.7111771843042094,1.7111771843042094,1,1,1.3248587570621468,1.4830508474576272,1.6021385609267098,0.8441926345609065,1.7111771843042094,1.415819209039548,1.415819209039548,1.101123595505618,2.135,4,noon_consensus,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,317,1.2501408450704226,20,0,0.45741324921135645,0.22186234817813766,2.0616984042920627,0.797904782882794,67.80915250860677,2.0616984042920627,2.0616984042920627,1,1,1.2225352112676056,1.2816901408450705,1.8481514084507042,0.7564102564102564,2.0616984042920627,1.2501408450704226,1.2501408450704226,1.0977272727272729,1.4461538461538461,4,noon_consensus,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,237,1.4746666666666666,20,0,0.6371308016877637,0.3401273885350318,1.8732122821157098,0.8264464303790147,110.67229412512404,1.8732122821157098,1.8732122821157098,1,1,1.4,1.5244444444444443,1.5302144249512672,0.8448275862068966,1.8732122821157098,1.4746666666666666,1.4746666666666666,1.431111111111111,1.5818181818181818,3,noon_consensus,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,554,1.3079258010118044,20,0,0.5342960288808665,0.26782178217821784,1.994968536671627,0.8157751340704552,86.14591164780279,1.8732122821157098,1.9674553432038864,2,2,1.2748735244519394,1.3220910623946038,1.7480096919349255,0.7868852459016393,1.9674553432038864,1.2501408450704226,1.4746666666666666,1.0977272727272729,1.5818181818181818,7,noon_consensus,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,300,1.1864406779661016,20,0,0.5566666666666666,0.3379032258064516,1.647414478918059,0.7005892458989706,74.66190915389957,1.647414478918059,1.647414478918059,1,1,1.1864406779661016,1.1864406779661016,1.4189054726368162,0.7796610169491526,1.647414478918059,1.1864406779661016,1.1864406779661016,1.1797752808988764,1.3125,4,selected,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,375,1.4788732394366197,20,0,0.4053333333333333,0.22186234817813766,1.8269586374695863,0.7276369657519159,47.24405763585469,1.8269586374695863,1.8269586374695863,1,1,1.4788732394366197,1.4788732394366197,1.5307042253521128,0.7702702702702703,1.8269586374695863,1.4788732394366197,1.4788732394366197,1.0340909090909092,2.1538461538461537,4,selected,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,235,1.462222222222222,20,0,0.6042553191489362,0.3401273885350318,1.7765559008685952,0.7963718132257459,104.12514622781052,1.7765559008685952,1.7765559008685952,1,1,1.462222222222222,1.462222222222222,1.4650989175065323,0.8695652173913043,1.7765559008685952,1.462222222222222,1.462222222222222,1.125,1.711111111111111,3,selected,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,610,1.4401349072512648,20,0,0.4819672131147541,0.26782178217821784,1.7995818308536105,0.7555274771008537,69.15726389669013,1.7765559008685952,1.8017572691690908,2,2,1.4401349072512648,1.4401349072512648,1.64026352075992,0.8016528925619835,1.8017572691690908,1.462222222222222,1.4788732394366197,1.0340909090909092,2.1538461538461537,7,selected,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,300,1.1864406779661016,20,0,0.3,0.3379032258064516,0.8878281622911695,0.4956903944488211,-3.5620191877143816,0.8878281622911695,0.8878281622911695,0,1,1.1864406779661016,1.1864406779661016,0.7984848484848485,0.7627118644067796,0.8878281622911695,1.1864406779661016,1.1864406779661016,1.1797752808988764,1.2727272727272727,4,matched_stale20,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
